ENSMUSG00000089409	ENSMUST00000158784		83078511	83078629	Gm24884-201	Gm24884
ENSMUSG00000008575	ENSMUST00000152588	submandibular gland hypoplasia	82290173	82705750	Nfib-009	Nfib
ENSMUSG00000008575	ENSMUST00000152588	enlarged brain ventricles	82290173	82705750	Nfib-009	Nfib
ENSMUSG00000008575	ENSMUST00000152588	abnormal pons morphology	82290173	82705750	Nfib-009	Nfib
ENSMUSG00000008575	ENSMUST00000152588	abnormal hippocampus CA3 region morphology	82290173	82705750	Nfib-009	Nfib
ENSMUSG00000008575	ENSMUST00000152588	absent corpus callosum	82290173	82705750	Nfib-009	Nfib
ENSMUSG00000008575	ENSMUST00000152588	absent hippocampus CA3 region	82290173	82705750	Nfib-009	Nfib
ENSMUSG00000008575	ENSMUST00000152588	neonatal lethality complete penetrance	82290173	82705750	Nfib-009	Nfib
ENSMUSG00000008575	ENSMUST00000152588	respiratory failure	82290173	82705750	Nfib-009	Nfib
ENSMUSG00000008575	ENSMUST00000152588	abnormal pulmonary alveolus epithelial cell morphology	82290173	82705750	Nfib-009	Nfib
ENSMUSG00000008575	ENSMUST00000152588	abnormal craniofacial development	82290173	82705750	Nfib-009	Nfib
ENSMUSG00000008575	ENSMUST00000152588	abnormal submandibular gland development	82290173	82705750	Nfib-009	Nfib
ENSMUSG00000008575	ENSMUST00000152588	Clara cell differentiation	82290173	82705750	Nfib-009	Nfib
ENSMUSG00000008575	ENSMUST00000152588	Type I pneumocyte differentiation	82290173	82705750	Nfib-009	Nfib
ENSMUSG00000008575	ENSMUST00000152588	Type II pneumocyte differentiation	82290173	82705750	Nfib-009	Nfib
ENSMUSG00000008575	ENSMUST00000152588	anterior commissure morphogenesis	82290173	82705750	Nfib-009	Nfib
ENSMUSG00000008575	ENSMUST00000152588	cell differentiation involved in salivary gland development	82290173	82705750	Nfib-009	Nfib
ENSMUSG00000008575	ENSMUST00000152588	chondrocyte differentiation	82290173	82705750	Nfib-009	Nfib
ENSMUSG00000008575	ENSMUST00000152588	commissural neuron axon guidance	82290173	82705750	Nfib-009	Nfib
ENSMUSG00000008575	ENSMUST00000152588	abnormal forebrain development	82290173	82705750	Nfib-009	Nfib
ENSMUSG00000008575	ENSMUST00000152588	forebrain radial glial cell differentiation	82290173	82705750	Nfib-009	Nfib
ENSMUSG00000008575	ENSMUST00000152588	abnormal hindbrain development	82290173	82705750	Nfib-009	Nfib
ENSMUSG00000008575	ENSMUST00000152588	lung ciliated cell differentiation	82290173	82705750	Nfib-009	Nfib
ENSMUSG00000008575	ENSMUST00000152588	decreased mesenchymal cell proliferation involved in lung development	82290173	82705750	Nfib-009	Nfib
ENSMUSG00000008575	ENSMUST00000152588	negative regulation of cell proliferation	82290173	82705750	Nfib-009	Nfib
ENSMUSG00000008575	ENSMUST00000152588	negative regulation of epithelial cell proliferation involved in lung morphogenesis	82290173	82705750	Nfib-009	Nfib
ENSMUSG00000008575	ENSMUST00000152588	negative regulation of mesenchymal cell proliferation involved in lung development	82290173	82705750	Nfib-009	Nfib
ENSMUSG00000008575	ENSMUST00000152588	positive regulation of transcription from RNA polymerase II promoter	82290173	82705750	Nfib-009	Nfib
ENSMUSG00000008575	ENSMUST00000152588	principal sensory nucleus of trigeminal nerve development	82290173	82705750	Nfib-009	Nfib
ENSMUSG00000008575	ENSMUST00000152588	salivary gland cavitation	82290173	82705750	Nfib-009	Nfib
ENSMUSG00000008575	ENSMUST00000152588	transcriptional activator activity RNA polymerase II core promoter proximal region sequence-specific binding	82290173	82705750	Nfib-009	Nfib
ENSMUSG00000008575	ENSMUST00000155821	increased wet-to-dry lung weight ratio	82290173	82705750	Nfib-010	Nfib
ENSMUSG00000008575	ENSMUST00000155821	abnormal lung morphology	82290173	82705750	Nfib-010	Nfib
ENSMUSG00000008575	ENSMUST00000155821	impaired branching involved in terminal bronchiole morphogenesis	82290173	82705750	Nfib-010	Nfib
ENSMUSG00000008575	ENSMUST00000155821	respiratory distress	82290173	82705750	Nfib-010	Nfib
ENSMUSG00000008575	ENSMUST00000155821	atelectasis	82290173	82705750	Nfib-010	Nfib
ENSMUSG00000008575	ENSMUST00000155821	abnormal lung development	82290173	82705750	Nfib-010	Nfib
ENSMUSG00000008575	ENSMUST00000155821	pulmonary hypoplasia	82290173	82705750	Nfib-010	Nfib
ENSMUSG00000008575	ENSMUST00000155821	failure of eyelid fusion	82290173	82705750	Nfib-010	Nfib
ENSMUSG00000008575	ENSMUST00000155821	cyanosis	82290173	82705750	Nfib-010	Nfib
ENSMUSG00000008575	ENSMUST00000155821	abnormal respiration	82290173	82705750	Nfib-010	Nfib
ENSMUSG00000008575	ENSMUST00000155821	eyelids open at birth	82290173	82705750	Nfib-010	Nfib
ENSMUSG00000008575	ENSMUST00000155821	abnormal respiratory system physiology	82290173	82705750	Nfib-010	Nfib
ENSMUSG00000008575	ENSMUST00000155821	absent cerebellar foliation	82290173	82705750	Nfib-010	Nfib
ENSMUSG00000008575	ENSMUST00000155821	abnormal hippocampal fimbria morphology	82290173	82705750	Nfib-010	Nfib
ENSMUSG00000008575	ENSMUST00000155821	absent lung saccules	82290173	82705750	Nfib-010	Nfib
ENSMUSG00000008575	ENSMUST00000155821	abnormal major salivary gland morphology	82290173	82705750	Nfib-010	Nfib
ENSMUSG00000008575	ENSMUST00000155821	decreased fetal size	82290173	82705750	Nfib-010	Nfib
ENSMUSG00000008575	ENSMUST00000155821	absent dentate gyrus	82290173	82705750	Nfib-010	Nfib
ENSMUSG00000008575	ENSMUST00000155821	abnormal cerebellar granule cell morphology	82290173	82705750	Nfib-010	Nfib
ENSMUSG00000008575	ENSMUST00000155821	abnormal glial cell morphology	82290173	82705750	Nfib-010	Nfib
ENSMUSG00000008575	ENSMUST00000155821	abnormal hippocampus development	82290173	82705750	Nfib-010	Nfib
ENSMUSG00000008575	ENSMUST00000155821	decreased submandibular gland size	82290173	82705750	Nfib-010	Nfib
ENSMUSG00000008575	ENSMUST00000155821	submandibular gland hypoplasia	82290173	82705750	Nfib-010	Nfib
ENSMUSG00000008575	ENSMUST00000155821	enlarged brain ventricles	82290173	82705750	Nfib-010	Nfib
ENSMUSG00000008575	ENSMUST00000155821	abnormal pons morphology	82290173	82705750	Nfib-010	Nfib
ENSMUSG00000008575	ENSMUST00000155821	abnormal hippocampus CA3 region morphology	82290173	82705750	Nfib-010	Nfib
ENSMUSG00000008575	ENSMUST00000155821	absent corpus callosum	82290173	82705750	Nfib-010	Nfib
ENSMUSG00000008575	ENSMUST00000155821	absent hippocampus CA3 region	82290173	82705750	Nfib-010	Nfib
ENSMUSG00000008575	ENSMUST00000155821	neonatal lethality complete penetrance	82290173	82705750	Nfib-010	Nfib
ENSMUSG00000008575	ENSMUST00000155821	respiratory failure	82290173	82705750	Nfib-010	Nfib
ENSMUSG00000008575	ENSMUST00000155821	abnormal pulmonary alveolus epithelial cell morphology	82290173	82705750	Nfib-010	Nfib
ENSMUSG00000008575	ENSMUST00000155821	abnormal craniofacial development	82290173	82705750	Nfib-010	Nfib
ENSMUSG00000008575	ENSMUST00000155821	abnormal submandibular gland development	82290173	82705750	Nfib-010	Nfib
ENSMUSG00000008575	ENSMUST00000155821	Clara cell differentiation	82290173	82705750	Nfib-010	Nfib
ENSMUSG00000008575	ENSMUST00000155821	Type I pneumocyte differentiation	82290173	82705750	Nfib-010	Nfib
ENSMUSG00000008575	ENSMUST00000155821	Type II pneumocyte differentiation	82290173	82705750	Nfib-010	Nfib
ENSMUSG00000008575	ENSMUST00000155821	anterior commissure morphogenesis	82290173	82705750	Nfib-010	Nfib
ENSMUSG00000008575	ENSMUST00000155821	cell differentiation involved in salivary gland development	82290173	82705750	Nfib-010	Nfib
ENSMUSG00000008575	ENSMUST00000155821	chondrocyte differentiation	82290173	82705750	Nfib-010	Nfib
ENSMUSG00000008575	ENSMUST00000155821	commissural neuron axon guidance	82290173	82705750	Nfib-010	Nfib
ENSMUSG00000008575	ENSMUST00000155821	abnormal forebrain development	82290173	82705750	Nfib-010	Nfib
ENSMUSG00000008575	ENSMUST00000155821	forebrain radial glial cell differentiation	82290173	82705750	Nfib-010	Nfib
ENSMUSG00000008575	ENSMUST00000155821	abnormal hindbrain development	82290173	82705750	Nfib-010	Nfib
ENSMUSG00000008575	ENSMUST00000155821	lung ciliated cell differentiation	82290173	82705750	Nfib-010	Nfib
ENSMUSG00000008575	ENSMUST00000155821	decreased mesenchymal cell proliferation involved in lung development	82290173	82705750	Nfib-010	Nfib
ENSMUSG00000008575	ENSMUST00000155821	negative regulation of cell proliferation	82290173	82705750	Nfib-010	Nfib
ENSMUSG00000008575	ENSMUST00000155821	negative regulation of epithelial cell proliferation involved in lung morphogenesis	82290173	82705750	Nfib-010	Nfib
ENSMUSG00000008575	ENSMUST00000155821	negative regulation of mesenchymal cell proliferation involved in lung development	82290173	82705750	Nfib-010	Nfib
ENSMUSG00000008575	ENSMUST00000155821	positive regulation of transcription from RNA polymerase II promoter	82290173	82705750	Nfib-010	Nfib
ENSMUSG00000008575	ENSMUST00000155821	principal sensory nucleus of trigeminal nerve development	82290173	82705750	Nfib-010	Nfib
ENSMUSG00000008575	ENSMUST00000155821	salivary gland cavitation	82290173	82705750	Nfib-010	Nfib
ENSMUSG00000008575	ENSMUST00000155821	transcriptional activator activity RNA polymerase II core promoter proximal region sequence-specific binding	82290173	82705750	Nfib-010	Nfib
ENSMUSG00000008575	ENSMUST00000148982	increased wet-to-dry lung weight ratio	82290173	82705750	Nfib-011	Nfib
ENSMUSG00000008575	ENSMUST00000148982	abnormal lung morphology	82290173	82705750	Nfib-011	Nfib
ENSMUSG00000008575	ENSMUST00000148982	impaired branching involved in terminal bronchiole morphogenesis	82290173	82705750	Nfib-011	Nfib
ENSMUSG00000008575	ENSMUST00000148982	respiratory distress	82290173	82705750	Nfib-011	Nfib
ENSMUSG00000008575	ENSMUST00000148982	atelectasis	82290173	82705750	Nfib-011	Nfib
ENSMUSG00000008575	ENSMUST00000148982	abnormal lung development	82290173	82705750	Nfib-011	Nfib
ENSMUSG00000008575	ENSMUST00000148982	pulmonary hypoplasia	82290173	82705750	Nfib-011	Nfib
ENSMUSG00000008575	ENSMUST00000148982	failure of eyelid fusion	82290173	82705750	Nfib-011	Nfib
ENSMUSG00000008575	ENSMUST00000148982	cyanosis	82290173	82705750	Nfib-011	Nfib
ENSMUSG00000008575	ENSMUST00000148982	abnormal respiration	82290173	82705750	Nfib-011	Nfib
ENSMUSG00000008575	ENSMUST00000148982	eyelids open at birth	82290173	82705750	Nfib-011	Nfib
ENSMUSG00000008575	ENSMUST00000148982	abnormal respiratory system physiology	82290173	82705750	Nfib-011	Nfib
ENSMUSG00000008575	ENSMUST00000148982	absent cerebellar foliation	82290173	82705750	Nfib-011	Nfib
ENSMUSG00000008575	ENSMUST00000148982	abnormal hippocampal fimbria morphology	82290173	82705750	Nfib-011	Nfib
ENSMUSG00000008575	ENSMUST00000148982	absent lung saccules	82290173	82705750	Nfib-011	Nfib
ENSMUSG00000008575	ENSMUST00000148982	abnormal major salivary gland morphology	82290173	82705750	Nfib-011	Nfib
ENSMUSG00000008575	ENSMUST00000148982	decreased fetal size	82290173	82705750	Nfib-011	Nfib
ENSMUSG00000008575	ENSMUST00000148982	absent dentate gyrus	82290173	82705750	Nfib-011	Nfib
ENSMUSG00000008575	ENSMUST00000148982	abnormal cerebellar granule cell morphology	82290173	82705750	Nfib-011	Nfib
ENSMUSG00000008575	ENSMUST00000148982	abnormal glial cell morphology	82290173	82705750	Nfib-011	Nfib
ENSMUSG00000008575	ENSMUST00000148982	abnormal hippocampus development	82290173	82705750	Nfib-011	Nfib
ENSMUSG00000008575	ENSMUST00000148982	decreased submandibular gland size	82290173	82705750	Nfib-011	Nfib
ENSMUSG00000008575	ENSMUST00000148982	submandibular gland hypoplasia	82290173	82705750	Nfib-011	Nfib
ENSMUSG00000008575	ENSMUST00000148982	enlarged brain ventricles	82290173	82705750	Nfib-011	Nfib
ENSMUSG00000008575	ENSMUST00000148982	abnormal pons morphology	82290173	82705750	Nfib-011	Nfib
ENSMUSG00000008575	ENSMUST00000148982	abnormal hippocampus CA3 region morphology	82290173	82705750	Nfib-011	Nfib
ENSMUSG00000008575	ENSMUST00000148982	absent corpus callosum	82290173	82705750	Nfib-011	Nfib
ENSMUSG00000008575	ENSMUST00000148982	absent hippocampus CA3 region	82290173	82705750	Nfib-011	Nfib
ENSMUSG00000008575	ENSMUST00000148982	neonatal lethality complete penetrance	82290173	82705750	Nfib-011	Nfib
ENSMUSG00000008575	ENSMUST00000148982	respiratory failure	82290173	82705750	Nfib-011	Nfib
ENSMUSG00000008575	ENSMUST00000148982	abnormal pulmonary alveolus epithelial cell morphology	82290173	82705750	Nfib-011	Nfib
ENSMUSG00000008575	ENSMUST00000148982	abnormal craniofacial development	82290173	82705750	Nfib-011	Nfib
ENSMUSG00000008575	ENSMUST00000148982	abnormal submandibular gland development	82290173	82705750	Nfib-011	Nfib
ENSMUSG00000008575	ENSMUST00000148982	Clara cell differentiation	82290173	82705750	Nfib-011	Nfib
ENSMUSG00000008575	ENSMUST00000148982	Type I pneumocyte differentiation	82290173	82705750	Nfib-011	Nfib
ENSMUSG00000008575	ENSMUST00000148982	Type II pneumocyte differentiation	82290173	82705750	Nfib-011	Nfib
ENSMUSG00000008575	ENSMUST00000148982	anterior commissure morphogenesis	82290173	82705750	Nfib-011	Nfib
ENSMUSG00000008575	ENSMUST00000148982	cell differentiation involved in salivary gland development	82290173	82705750	Nfib-011	Nfib
ENSMUSG00000008575	ENSMUST00000148982	chondrocyte differentiation	82290173	82705750	Nfib-011	Nfib
ENSMUSG00000008575	ENSMUST00000148982	commissural neuron axon guidance	82290173	82705750	Nfib-011	Nfib
ENSMUSG00000008575	ENSMUST00000148982	abnormal forebrain development	82290173	82705750	Nfib-011	Nfib
ENSMUSG00000008575	ENSMUST00000148982	forebrain radial glial cell differentiation	82290173	82705750	Nfib-011	Nfib
ENSMUSG00000008575	ENSMUST00000148982	abnormal hindbrain development	82290173	82705750	Nfib-011	Nfib
ENSMUSG00000008575	ENSMUST00000148982	lung ciliated cell differentiation	82290173	82705750	Nfib-011	Nfib
ENSMUSG00000008575	ENSMUST00000148982	decreased mesenchymal cell proliferation involved in lung development	82290173	82705750	Nfib-011	Nfib
ENSMUSG00000008575	ENSMUST00000148982	negative regulation of cell proliferation	82290173	82705750	Nfib-011	Nfib
ENSMUSG00000008575	ENSMUST00000148982	negative regulation of epithelial cell proliferation involved in lung morphogenesis	82290173	82705750	Nfib-011	Nfib
ENSMUSG00000008575	ENSMUST00000148982	negative regulation of mesenchymal cell proliferation involved in lung development	82290173	82705750	Nfib-011	Nfib
ENSMUSG00000008575	ENSMUST00000148982	positive regulation of transcription from RNA polymerase II promoter	82290173	82705750	Nfib-011	Nfib
ENSMUSG00000008575	ENSMUST00000148982	principal sensory nucleus of trigeminal nerve development	82290173	82705750	Nfib-011	Nfib
ENSMUSG00000008575	ENSMUST00000148982	salivary gland cavitation	82290173	82705750	Nfib-011	Nfib
ENSMUSG00000008575	ENSMUST00000148982	transcriptional activator activity RNA polymerase II core promoter proximal region sequence-specific binding	82290173	82705750	Nfib-011	Nfib
ENSMUSG00000008575	ENSMUST00000050872	increased wet-to-dry lung weight ratio	82290173	82705750	Nfib-201	Nfib
ENSMUSG00000008575	ENSMUST00000050872	abnormal lung morphology	82290173	82705750	Nfib-201	Nfib
ENSMUSG00000008575	ENSMUST00000050872	impaired branching involved in terminal bronchiole morphogenesis	82290173	82705750	Nfib-201	Nfib
ENSMUSG00000008575	ENSMUST00000050872	respiratory distress	82290173	82705750	Nfib-201	Nfib
ENSMUSG00000008575	ENSMUST00000050872	atelectasis	82290173	82705750	Nfib-201	Nfib
ENSMUSG00000008575	ENSMUST00000050872	abnormal lung development	82290173	82705750	Nfib-201	Nfib
ENSMUSG00000008575	ENSMUST00000050872	pulmonary hypoplasia	82290173	82705750	Nfib-201	Nfib
ENSMUSG00000008575	ENSMUST00000050872	failure of eyelid fusion	82290173	82705750	Nfib-201	Nfib
ENSMUSG00000008575	ENSMUST00000050872	cyanosis	82290173	82705750	Nfib-201	Nfib
ENSMUSG00000008575	ENSMUST00000050872	abnormal respiration	82290173	82705750	Nfib-201	Nfib
ENSMUSG00000008575	ENSMUST00000050872	eyelids open at birth	82290173	82705750	Nfib-201	Nfib
ENSMUSG00000008575	ENSMUST00000050872	abnormal respiratory system physiology	82290173	82705750	Nfib-201	Nfib
ENSMUSG00000008575	ENSMUST00000050872	absent cerebellar foliation	82290173	82705750	Nfib-201	Nfib
ENSMUSG00000008575	ENSMUST00000050872	abnormal hippocampal fimbria morphology	82290173	82705750	Nfib-201	Nfib
ENSMUSG00000008575	ENSMUST00000050872	absent lung saccules	82290173	82705750	Nfib-201	Nfib
ENSMUSG00000008575	ENSMUST00000050872	abnormal major salivary gland morphology	82290173	82705750	Nfib-201	Nfib
ENSMUSG00000008575	ENSMUST00000050872	decreased fetal size	82290173	82705750	Nfib-201	Nfib
ENSMUSG00000008575	ENSMUST00000050872	absent dentate gyrus	82290173	82705750	Nfib-201	Nfib
ENSMUSG00000008575	ENSMUST00000050872	abnormal cerebellar granule cell morphology	82290173	82705750	Nfib-201	Nfib
ENSMUSG00000008575	ENSMUST00000050872	abnormal glial cell morphology	82290173	82705750	Nfib-201	Nfib
ENSMUSG00000008575	ENSMUST00000050872	abnormal hippocampus development	82290173	82705750	Nfib-201	Nfib
ENSMUSG00000008575	ENSMUST00000050872	decreased submandibular gland size	82290173	82705750	Nfib-201	Nfib
ENSMUSG00000008575	ENSMUST00000050872	submandibular gland hypoplasia	82290173	82705750	Nfib-201	Nfib
ENSMUSG00000008575	ENSMUST00000050872	enlarged brain ventricles	82290173	82705750	Nfib-201	Nfib
ENSMUSG00000008575	ENSMUST00000050872	abnormal pons morphology	82290173	82705750	Nfib-201	Nfib
ENSMUSG00000008575	ENSMUST00000050872	abnormal hippocampus CA3 region morphology	82290173	82705750	Nfib-201	Nfib
ENSMUSG00000008575	ENSMUST00000050872	absent corpus callosum	82290173	82705750	Nfib-201	Nfib
ENSMUSG00000008575	ENSMUST00000050872	absent hippocampus CA3 region	82290173	82705750	Nfib-201	Nfib
ENSMUSG00000008575	ENSMUST00000050872	neonatal lethality complete penetrance	82290173	82705750	Nfib-201	Nfib
ENSMUSG00000008575	ENSMUST00000050872	respiratory failure	82290173	82705750	Nfib-201	Nfib
ENSMUSG00000008575	ENSMUST00000050872	abnormal pulmonary alveolus epithelial cell morphology	82290173	82705750	Nfib-201	Nfib
ENSMUSG00000008575	ENSMUST00000050872	abnormal craniofacial development	82290173	82705750	Nfib-201	Nfib
ENSMUSG00000008575	ENSMUST00000050872	abnormal submandibular gland development	82290173	82705750	Nfib-201	Nfib
ENSMUSG00000008575	ENSMUST00000050872	Clara cell differentiation	82290173	82705750	Nfib-201	Nfib
ENSMUSG00000008575	ENSMUST00000050872	Type I pneumocyte differentiation	82290173	82705750	Nfib-201	Nfib
ENSMUSG00000008575	ENSMUST00000050872	Type II pneumocyte differentiation	82290173	82705750	Nfib-201	Nfib
ENSMUSG00000008575	ENSMUST00000050872	anterior commissure morphogenesis	82290173	82705750	Nfib-201	Nfib
ENSMUSG00000008575	ENSMUST00000050872	cell differentiation involved in salivary gland development	82290173	82705750	Nfib-201	Nfib
ENSMUSG00000008575	ENSMUST00000050872	chondrocyte differentiation	82290173	82705750	Nfib-201	Nfib
ENSMUSG00000008575	ENSMUST00000050872	commissural neuron axon guidance	82290173	82705750	Nfib-201	Nfib
